1;EXPORT 24JAN24;;MISSING MIGRANTS  - Tracking Deaths Along Migratory Routes;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;;;IOM - International Organization for Migration;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;;;www.missingmigrants.iom.int;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;;;Missing Migrants Project is a joint initiative of IOM's Global Migration Data Analysis Centre (GMDAC) and Media and Communications Division (MCD). ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;UNITED case ID nr.;Incident ID;Main ID;Web ID    (old);Region of Incident;Website Date;Number Dead;Minimum Estimated Number of Missing;Total Dead and Missing;Number of Survivors;Number of Females;Number of Males;Number of Children;Region of Origin;Country of Origin;Cause of Death;Article title;Location of Death;Information Source;LAT;LONG;URL;Migration Route;Source Quality;Incident Type;UNSD Geographical Grouping;Reported Date;Reported Year;Reported Month;IOM Coordinates Getallen omdraaien, onderste eerst in FM  ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5490;;2015.MMP00813;2015.MMP00813;;Europe;28/12/15;1;;1;;;1;;Southern Asia;Iran (Islamic Republic of);Vehicle accident / death linked to hazardous transport;Grande-Synthe : un migrant retrouvé mort dans une remorque;A16 Motorway, near Grande-Synthe, Dunkirk, France;La Voix du Nord, Institute of Race Relations;LAT  50.97915024;LONG  2.238719;https://archive.vn/S6DU1;English Channel to the UK;4;Incident;Western Europe;;2015;December;50.97915024, 2.238719;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5491;;2015.MMP00783;2015.MMP00783;;Mediterranean;27/12/15;1;;1;;1;;1;Western / Southern Asia (P);Unknown;Drowning;;Found on Fournoi Island, Greece;IOM Greece;LAT  37.593055;LONG  26.518854;;Eastern Mediterranean;4;Incident;Uncategorized;;2015;December;37.593055, 26.518854;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5492;;2015.MMP00784;2015.MMP00784;;Northern Africa;27/12/15;1;;1;;;1;;Western Asia;State of Palestine;Violence;Fatal shooting of Palestinian man caught on video;Gaza Egypt border;Al Jazeera;LAT  31.30945;LONG  34.222756;http://bit.ly/1RRllYN;;1;Incident;Northern Africa;;2015;December;31.30945, 34.222756;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2963;;2015.MMP00779;2015.MMP00779;;Mediterranean;25/12/15;2;;2;185;;;;Unknown;Unknown;Mixed or unknown;Two drown as hundreds swim to Spanish enclave;Near Benzu in the north of Ceuta, Spain;Al Jazeera;LAT  35.91653;LONG  -5.372926;http://bit.ly/22t9Jz6;Western Mediterranean;1;Incident;Uncategorized;;2015;December;35.91653, -5.372926;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5493;;2015.MMP00780;2015.MMP00780;;Mediterranean;25/12/15;1;;1;;1;;;Western / Southern Asia (P);Unknown;Drowning;;Found on Samos Island, Greece;Hellenic Coast Guaard vai IOM Athens;LAT  37.707325;LONG  27.000325;http://www.hcg.gr/node/11734;Eastern Mediterranean;5;Incident;Uncategorized;;2015;December;37.707325, 27.000325;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5494;;2015.MMP00781;2015.MMP00781;;Mediterranean;25/12/15;1;;1;;;1;;Western / Southern Asia (P);Unknown;Drowning;;Found at Karlovasi port on Samos Island, Greece.;Hellenic Coast Guaard vai IOM Athens;LAT  37.798058;LONG  26.69863;http://www.hcg.gr/node/11734;Eastern Mediterranean;5;Incident;Uncategorized;;2015;December;37.798058, 26.69863;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
445;;2015.MMP00775;2015.MMP00775;;Mediterranean;24/12/15;20;;20;21;;;11;Western / Southern Asia (P);Unknown;Drowning;Migrant tragedy: at least 20 people drown in the Aegean Sea;Between Izmir province and Lesvos. About two miles off the Turkish coast when the boat began having trouble.;EuronewsHurriyet Daily News;LAT  39.088957;LONG  26.781175;http://bit.ly/1JB5R3j;Eastern Mediterranean;3;Incident;Uncategorized;;2015;December;39.088957, 26.781175;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2964;;2015.MMP00776;2015.MMP00776;;Mediterranean;24/12/15;2;;2;;2;;;Western / Southern Asia (P);Unknown;Drowning;;Found on Fournoi Island, Greece;Hellenic Coast Guaard vai IOM Athens;LAT  37.756132;LONG  26.960456;http://www.hcg.gr/node/11731;Eastern Mediterranean;5;Incident;Uncategorized;;2015;December;37.756132, 26.960456;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5495;;2015.MMP00777;2015.MMP00777;;Mediterranean;24/12/15;1;;1;;1;;1;Southern Asia;Afghanistan;Vehicle accident / death linked to hazardous transport;;Off the coast of Samos Island, Greece;IOM Athens;LAT  37.828242;LONG  27.003982;;Eastern Mediterranean;4;Incident;Uncategorized;;2015;December;37.828242, 27.003982;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5496;;2015.MMP00773;2015.MMP00773;;Mediterranean;23/12/15;1;;1;509;;;;Unknown;Unknown;Drowning;;Brought to Augusta, Italy;UNHCR;LAT  36.179661;LONG  14.815938;;Central Mediterranean;4;Incident;Uncategorized;;2015;December;36.179661, 14.815938;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5497;;2015.MMP00774;2015.MMP00774;;Mediterranean;23/12/15;1;;1;;1;;;Western / Southern Asia (P);Unknown;Mixed or unknown;;Found on Fournoi Island, Greece;Hellenic Coast Guaard vai IOM Athens;LAT  37.566252;LONG  26.505769;http://www.hcg.gr/node/11723;Eastern Mediterranean;5;Incident;Uncategorized;;2015;December;37.566252, 26.505769;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
616;;2015.MMP00771;2015.MMP00771;;Mediterranean;22/12/15;13;1;14;15;2;4;7;Western / Southern Asia (P);Unknown;Drowning;;off the coast of Farmakonisi islands;Hellenic Coast Guard via IOM Athens;LAT  37.2954;LONG  27.1127;;Eastern Mediterranean;5;Incident;Uncategorized;;2015;December;37.2954, 27.1127;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
757;;2015.MMP00772;2015.MMP00772;;Mediterranean;22/12/15;11;;11;7;;;1;Western Asia;Syrian Arab Republic;Drowning;11 migrants drown off Türkiye’s west amid rise in boat crossings;off the coast of Kusadasi, Türkiye. En route to Samos, Greece.;Hurriyet News;LAT  39.3805469;LONG  26.186166;http://bit.ly/1Of331b;Eastern Mediterranean;1;Incident;Uncategorized;;2015;December;39.3805469, 26.186166;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2965;;2015.MMP00770;2015.MMP00770;;Mediterranean;22/12/15;2;;2;69;1;;1;Southern Asia;Afghanistan;Drowning;69 Afghan refugees rescued, two migrants drown in Aegean;Off the coast of Çe?me in ?zmir province, Türkiye. En route to Chios island, Greece.;Hurriyet News;LAT  39.0245112;LONG  15.296917;http://bit.ly/1Mvd9pi;Eastern Mediterranean;1;Incident;Uncategorized;;2015;December;39.0245112, 15.296917;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5498;;2015.MMP00769;2015.MMP00769;;Mediterranean;21/12/15;1;;1;;;1;;Western / Southern Asia (P);Unknown;Drowning;;Found on Kalymnos island, Greece;Hellenic Coast Guaard vai IOM Athens;LAT  37.576548;LONG  26.482196;http://www.hcg.gr/node/11701;Eastern Mediterranean;5;Incident;Uncategorized;;2015;December;37.576548, 26.482196;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
232;;2015.MMP00767;2015.MMP00767;;Northern Africa;20/12/15;36;;36;;;;;Eastern Africa (P);Unknown;Violence;;Sabha, Libya;Mixed Migration Monitoring Mechanism Initative (4mi);LAT  27.032288;LONG  14.456116;http://www.mixedmigration.org/4mi/;Sahara Desert crossing;2;Incident;Northern Africa;;2015;December;27.032288, 14.456116;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
374;;2015.MMP00765;2015.MMP00765;;Northern Africa;20/12/15;23;;23;;;;;Eastern Africa (P);Unknown;Sickness / lack of access to adequate healthcare;;Sabha, Libya;Mixed Migration Monitoring Mechanism Initative (4mi);LAT  27.032288;LONG  14.456116;http://www.mixedmigration.org/4mi/;Sahara Desert crossing;2;Incident;Northern Africa;;2015;December;27.032288, 14.456116;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
695;;2015.MMP00761;2015.MMP00761;;Northern Africa;20/12/15;12;;12;;;;;Eastern Africa (P);Unknown;Violence;;Kufra, Libya;Mixed Migration Monitoring Mechanism Initative (4mi);LAT  23.321289;LONG  21.866882;http://www.mixedmigration.org/4mi/;Sahara Desert crossing;2;Incident;Northern Africa;;2015;December;23.321289, 21.866882;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
758;;2015.MMP00766;2015.MMP00766;;Northern Africa;20/12/15;11;;11;;;;;Eastern Africa (P);Unknown;Sickness / lack of access to adequate healthcare;;Ajdabiya, Libya;Mixed Migration Monitoring Mechanism Initative (4mi);LAT  30.376526;LONG  19.984131;http://www.mixedmigration.org/4mi/;Sahara Desert crossing;2;Incident;Northern Africa;;2015;December;30.376526, 19.984131;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1207;;2015.MMP00757;2015.MMP00757;;Northern Africa;20/12/15;6;;6;;;;;Eastern Africa (P);Unknown;Sickness / lack of access to adequate healthcare;;Kufra, Libya;Mixed Migration Monitoring Mechanism Initative (4mi);LAT  23.321289;LONG  21.866882;http://www.mixedmigration.org/4mi/;Sahara Desert crossing;2;Incident;Northern Africa;;2015;December;23.321289, 21.866882;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1208;;2015.MMP00754;2015.MMP00754;;Northern Africa;20/12/15;6;;6;;;;;Eastern Africa (P);Unknown;Mixed or unknown;;Albarega (Al Burayqah) , Libya;Mixed Migration Monitoring Mechanism Initative (4mi);LAT  30.398315;LONG  19.578125;http://www.mixedmigration.org/4mi/;;2;Incident;Northern Africa;;2015;December;30.398315, 19.578125;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2033;;2015.MMP00755;2015.MMP00755;;Northern Africa;20/12/15;3;;3;;;;;Eastern Africa (P);Unknown;Sickness / lack of access to adequate healthcare;;Ajdabiya, Libya;Mixed Migration Monitoring Mechanism Initative (4mi);LAT  30.214722;LONG  20.14032;http://www.mixedmigration.org/4mi/;Sahara Desert crossing;2;Incident;Northern Africa;;2015;December;30.214722, 20.14032;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2034;;2015.MMP00760;2015.MMP00760;;Northern Africa;20/12/15;3;;3;;;;;Eastern Africa (P);Unknown;Mixed or unknown;;Wadi Halfa, Sudan;Mixed Migration Monitoring Mechanism Initative (4mi);LAT  14.385925;LONG  33.50293;http://www.mixedmigration.org/4mi/;;2;Incident;Northern Africa;;2015;December;14.385925, 33.50293;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2966;;2015.MMP00753;2015.MMP00753;;Northern Africa;20/12/15;2;;2;;;;;Eastern Africa (P);Unknown;Violence;;Kassala, Sudan;Mixed Migration Monitoring Mechanism Initative (4mi);LAT  15.457275;LONG  36.387512;http://www.mixedmigration.org/4mi/;;2;Incident;Northern Africa;;2015;December;15.457275, 36.387512;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5499;;2015.MMP00768;2015.MMP00768;;Mediterranean;20/12/15;1;;1;;1;;1;Western / Southern Asia (P);Unknown;Drowning;;Found on Fournoi Island, Greece;Hellenic Coast Guaard vai IOM Athens;LAT  37.63936948;LONG  26.498112;http://www.hcg.gr/node/11696;Eastern Mediterranean;5;Incident;Uncategorized;;2015;December;37.63936948, 26.498112;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5500;;2015.MMP00756;2015.MMP00756;;Northern Africa;20/12/15;1;;1;;;;;Eastern Africa (P);Unknown;Sickness / lack of access to adequate healthcare;;Khartoum, Sudan;Mixed Migration Monitoring Mechanism Initative (4mi);LAT  15.475708;LONG  32.550476;http://www.mixedmigration.org/4mi/;Sahara Desert crossing;2;Incident;Northern Africa;;2015;December;15.475708, 32.550476;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5501;;2015.MMP00758;2015.MMP00758;;Northern Africa;20/12/15;1;;1;;;;;Eastern Africa (P);Unknown;Sickness / lack of access to adequate healthcare;;Sabha, Libya;Mixed Migration Monitoring Mechanism Initative (4mi);LAT  27.032288;LONG  14.456116;http://www.mixedmigration.org/4mi/;Sahara Desert crossing;2;Incident;Northern Africa;;2015;December;27.032288, 14.456116;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5502;;2015.MMP00762;2015.MMP00762;;Northern Africa;20/12/15;1;;1;;;;;Eastern Africa (P);Unknown;Sickness / lack of access to adequate healthcare;;Aswan, Egypt;Mixed Migration Monitoring Mechanism Initative (4mi);LAT  24.088318;LONG  32.900085;http://www.mixedmigration.org/4mi/;Sahara Desert crossing;2;Incident;Northern Africa;;2015;December;24.088318, 32.900085;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2967;;2015.MMP00747;2015.MMP00747;;Mediterranean;19/12/15;2;;2;;1;1;1;Western / Southern Asia (P);Unknown;Drowning;;Found on Ikaria Island, Greece;Hellenic Coast Guard via IOM Athens;LAT  37.659145;LONG  26.326265;http://www.hcg.gr/node/11693;Eastern Mediterranean;5;Incident;Uncategorized;;2015;December;37.659145, 26.326265;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2968;;2015.MMP00751;2015.MMP00751;;Northern Africa;19/12/15;2;;2;;;;;Eastern Africa (P);Unknown;Mixed or unknown;;Kassala, Sudan;Mixed Migration Monitoring Mechanism Initative (4mi);LAT  15.464722;LONG  36.448486;http://www.mixedmigration.org/4mi/;;2;Incident;Northern Africa;;2015;December;15.464722, 36.448486;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5503;;2015.MMP00748;2015.MMP00748;;Europe;19/12/15;1;;1;;;1;;Eastern Africa;Eritrea;Accidental death;Migrante que sobrevivió al cruzar el Mediterráneo fallece al intentar escapar de hospital;Escaping from health center in Sardinia, Italy;El Comercio;LAT  40.067293;LONG  9.175777;http://bit.ly/2bmAReE;;1;Incident;Southern Europe;;2015;December;40.067293, 9.175777;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5504;;2015.MMP00746;2015.MMP00746;;Mediterranean;19/12/15;1;;1;61;1;;1;Western / Southern Asia (P);Unknown;Drowning;;En route to Chios;Hellenic Coast Guard via IOM Athens;LAT  38.376413;LONG  26.213546;http://www.hcg.gr/node/11694;Eastern Mediterranean;5;Incident;Uncategorized;;2015;December;38.376413, 26.213546;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5505;;2015.MMP00752;2015.MMP00752;;Northern Africa;19/12/15;1;;1;;;;;Eastern Africa (P);Unknown;Mixed or unknown;;Desert before Aswan, Egypt;Mixed Migration Monitoring Mechanism Initative (4mi);LAT  23.188477;LONG  32.332886;http://www.mixedmigration.org/4mi/;Sahara Desert crossing;2;Incident;Northern Africa;;2015;December;23.188477, 32.332886;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5506;;2015.MMP00749;2015.MMP00749;;Northern Africa;19/12/15;1;;1;;;;;Eastern Africa (P);Unknown;Mixed or unknown;;Near Kassala , Sudan;Mixed Migration Monitoring Mechanism Initative (4mi);LAT  15.44812;LONG  36.275513;http://www.mixedmigration.org/4mi/;;2;Incident;Northern Africa;;2015;December;15.44812, 36.275513;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
486;;2015.MMP00744;2015.MMP00744;;Mediterranean;18/12/15;18;;18;14;4;;10;Western / Southern Asia (P);Mixed/Unknown;Drowning;European migrant crisis: 18 drown, 14 rescued as boat sinks in the Aegean Sea, reports say;En route to Kalymnos Island, Greece. About 3.5 km from the Turkish coast, near Bodrum.;AFP/Reuters;LAT  36.941323;LONG  27.343616;http://ab.co/1OeWiyu;Eastern Mediterranean;3;Incident;Uncategorized;;2015;December;36.941323, 27.343616;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1574;;2015.MMP00740;2015.MMP00740;;Mediterranean;18/12/15;4;;4;4;;;2;Western Asia;Iraq;Drowning;Four Iraqi migrants drown off western Türkiye;between Bodrum, Türkiye and Kos, Greece.;Hurriyet Daily News;LAT  36.925738;LONG  27.254266;http://bit.ly/1QR5GXY;Eastern Mediterranean;3;Incident;Uncategorized;;2015;December;36.925738, 27.254266;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1575;;2015.MMP00741;2015.MMP00741;;Mediterranean;18/12/15;4;;4;;;;3;Western Asia;Syrian Arab Republic;Drowning;Latest boat accidents kill eight migrants off western Türkiye;en route to Greek island of Farmakonisi capsized in international waters off Bodrum’s Yal?kavak neighborhood, Türkiye;Hurriyet Daily News;LAT  37.118979;LONG  27.220141;http://bit.ly/1QR5GXY;Eastern Mediterranean;1;Incident;Uncategorized;;2015;December;37.118979, 27.220141;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5507;;2015.MMP00742;2015.MMP00742;;Northern Africa;18/12/15;1;;1;;;;;Eastern Africa (P);Unknown;Vehicle accident / death linked to hazardous transport;;In the Sahara Desert , Sudan;Mixed Migration Monitoring Mechanism Initative (4mi);LAT  20.004272;LONG  29.707092;http://www.mixedmigration.org/4mi/;Sahara Desert crossing;2;Incident;Northern Africa;;2015;December;20.004272, 29.707092;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
959;;2015.MMP00731;2015.MMP00731;;Northern Africa;17/12/15;8;;8;;;;;Eastern Africa (P);Unknown;Mixed or unknown;;Kufra, Libya;Mixed Migration Monitoring Mechanism Initative (4mi);LAT  23.321289;LONG  21.866882;http://www.mixedmigration.org/4mi/;Sahara Desert crossing;2;Incident;Northern Africa;;2015;December;23.321289, 21.866882;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1360;;2015.MMP00736;2015.MMP00736;;Northern Africa;17/12/15;5;;5;;;;;Eastern Africa (P);Unknown;Sickness / lack of access to adequate healthcare;;Kufra, Libya;Mixed Migration Monitoring Mechanism Initative (4mi);LAT  23.321289;LONG  21.866882;http://www.mixedmigration.org/4mi/;Sahara Desert crossing;2;Incident;Northern Africa;;2015;December;23.321289, 21.866882;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1576;;2015.MMP00733;2015.MMP00733;;Northern Africa;17/12/15;4;;4;;;;;Eastern Africa (P);Unknown;Sickness / lack of access to adequate healthcare;;Kufra, Libya;Mixed Migration Monitoring Mechanism Initative (4mi);LAT  23.321289;LONG  21.866882;http://www.mixedmigration.org/4mi/;Sahara Desert crossing;2;Incident;Northern Africa;;2015;December;23.321289, 21.866882;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2035;;2015.MMP00737;2015.MMP00737;;Northern Africa;17/12/15;3;;3;;;;;Eastern Africa (P);Unknown;Mixed or unknown;;Ash Shamaliyah, Sudan;Mixed Migration Monitoring Mechanism Initative (4mi);LAT  21.4245;LONG  30.505676;http://www.mixedmigration.org/4mi/;Sahara Desert crossing;2;Incident;Northern Africa;;2015;December;21.4245, 30.505676;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2969;;2015.MMP00738;2015.MMP00738;;Northern Africa;17/12/15;2;;2;;;;;Eastern Africa (P);Unknown;Vehicle accident / death linked to hazardous transport;;Khartoum, Sudan;Mixed Migration Monitoring Mechanism Initative (4mi);LAT  15.4770905;LONG  32.264191;http://www.mixedmigration.org/4mi/;Sahara Desert crossing;2;Incident;Northern Africa;;2015;December;15.4770905, 32.264191;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5508;;2015.MMP00732;2015.MMP00732;;Northern Africa;17/12/15;1;;1;;;;;Eastern Africa (P);Unknown;Violence;;Gallabat, Sudan;Mixed Migration Monitoring Mechanism Initative (4mi);LAT  12.961304;LONG  36.145508;http://www.mixedmigration.org/4mi/;;2;Incident;Northern Africa;;2015;December;12.961304, 36.145508;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5509;;2015.MMP00739;2015.MMP00739;;Northern Africa;17/12/15;1;;1;;;;;Eastern Africa (P);Unknown;Sickness / lack of access to adequate healthcare;;Al Qadarif, Sudan;Mixed Migration Monitoring Mechanism Initative (4mi);LAT  14.024307;LONG  35.368568;http://www.mixedmigration.org/4mi/;;2;Incident;Northern Africa;;2015;December;14.024307, 35.368568;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
249;;2015.MMP00724;2015.MMP00724;;Northern Africa;16/12/15;34;;34;;;;;Eastern Africa (P);Unknown;Mixed or unknown;;Kufra, Libya;Mixed Migration Monitoring Mechanism Initative (4mi);LAT  23.321289;LONG  21.866882;http://www.mixedmigration.org/4mi/;Sahara Desert crossing;2;Incident;Northern Africa;;2015;December;23.321289, 21.866882;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
820;;2015.MMP00718;2015.MMP00718;;Northern Africa;16/12/15;10;;10;;;;;Eastern Africa (P);Unknown;Vehicle accident / death linked to hazardous transport;;Kufra, Libya;Mixed Migration Monitoring Mechanism Initative (4mi);LAT  23.321289;LONG  21.866882;http://www.mixedmigration.org/4mi/;Sahara Desert crossing;2;Incident;Northern Africa;;2015;December;23.321289, 21.866882;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
960;;2015.MMP00720;2015.MMP00720;;Northern Africa;16/12/15;8;;8;;;;;Eastern Africa (P);Unknown;Sickness / lack of access to adequate healthcare;;Albarega (Al Burayqah), Libya;Mixed Migration Monitoring Mechanism Initative (4mi);LAT  32.76095;LONG  21.75772;http://www.mixedmigration.org/4mi/;Sahara Desert crossing;2;Incident;Northern Africa;;2015;December;32.76095, 21.75772;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1361;;2015.MMP00730;2015.MMP00730;;Mediterranean;16/12/15;5;;5;92;;1;3;Western Asia;Iraq;Drowning;Five migrants, three of them children, drown on way to Greece;en route to Lesvos, Greece;AFP, IOM Greece;LAT  39.196567;LONG  26.575927;http://yhoo.it/1NUHKSG;Eastern Mediterranean;4;Incident;Uncategorized;;2015;December;39.196567, 26.575927;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1362;;2015.MMP00725;2015.MMP00725;;Northern Africa;16/12/15;5;;5;;;;;Eastern Africa (P);Unknown;Sickness / lack of access to adequate healthcare;;Sabha, Libya;Mixed Migration Monitoring Mechanism Initative (4mi);LAT  27.032288;LONG  14.456116;http://www.mixedmigration.org/4mi/;Sahara Desert crossing;2;Incident;Northern Africa;;2015;December;27.032288, 14.456116;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1577;;2015.MMP00729;2015.MMP00729;;Mediterranean;16/12/15;4;;4;58;;;4;Western / Southern Asia;Afghanistan,Iraq,Syrian Arab Republic;Drowning;Six more migrant children drown in Aegean off Türkiye;Off the coast of Kara Ada, Bodrum, Türkiye. En route to Kos, Greece;Hurriyet Daily News;LAT  36.9523;LONG  26.9808;http://bit.ly/1RTzbcd;Eastern Mediterranean;1;Incident;Uncategorized;;2015;December;36.9523, 26.9808;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2036;;2015.MMP00717;2015.MMP00717;;Northern Africa;16/12/15;3;;3;;;;;Eastern Africa (P);Unknown;Sickness / lack of access to adequate healthcare;;Khartoum, Sudan;Mixed Migration Monitoring Mechanism Initative (4mi);LAT  15.455688;LONG  32.530518;http://www.mixedmigration.org/4mi/;Sahara Desert crossing;2;Incident;Northern Africa;;2015;December;15.455688, 32.530518;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2037;;2015.MMP00719;2015.MMP00719;;Northern Africa;16/12/15;3;;3;;;;;Eastern Africa (P);Unknown;Sickness / lack of access to adequate healthcare;;Umm Al Aranib, Libya;Mixed Migration Monitoring Mechanism Initative (4mi);LAT  26.11853;LONG  14.809692;http://www.mixedmigration.org/4mi/;Sahara Desert crossing;2;Incident;Northern Africa;;2015;December;26.11853, 14.809692;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
